db_name,"video_id","site_id","webroot","bc_id","fileName"
repsites_amare,5025,72,webroot_nhan4,"6291319468001","6291319468001.MP4"
repsites_amare,5025,72,webroot_amare,"6291319468001","6291319468001.MP4"
repsites_amare,5025,72,webroot_nhan4,"6291319468001","6291319468001.MP4"
repsites_amare,5025,72,webroot_nhan3,"6291319468001","6291319468001.MP4"
repsites_amare,5025,72,webroot_nhan4,"6291319468001","6291319468001.MP4"
repsites_amare,5025,72,webroot_nhan4,"6291319468001","6291319468001.MP4"
repsites_amare,5025,72,webroot_nhan2,"6291319468001","6291319468001.MP4"
repsites_amare,5025,72,webroot_nhan4,"6291319468001","6291319468001.MP4"
