"db_name,""video_id"",""site_id"",""webroot"",""bc_id"""
repsites_demo,65,17,webroot_demo,"5804948614001"
repsites_demo,66,17,webroot_demo,"6016537191001"
repsites_eexcel,56,0,webroot_common,"2260747885001"
repsites_eexcel,57,0,webroot_common,"2257907812001"
repsites_eexcel,58,0,webroot_common,"2243502796001"
repsites_eexcel,59,0,webroot_common,"2228795631001"
repsites_eexcel,60,0,webroot_common,"2238354953001"
repsites_eexcel,61,0,webroot_common,"2243502794001"
repsites_eexcel,62,0,webroot_common,"2224169856001"
repsites_eexcel,63,0,webroot_common,"2238366370001"
repsites_empire,56,0,webroot_common,"2260747885001"
repsites_empire,57,0,webroot_common,"2257907812001"
repsites_empire,58,0,webroot_common,"2243502796001"
repsites_empire,59,0,webroot_common,"2228795631001"
repsites_empire,60,0,webroot_common,"2238354953001"
repsites_empire,61,0,webroot_common,"2243502794001"
repsites_empire,62,0,webroot_common,"2224169856001"
repsites_empire,63,0,webroot_common,"2238366370001"
repsites_empire,64,81,webroot_empire,"5751467546001"
repsites_empire,65,81,webroot_empire,"5751435989001"
repsites_empire,66,81,webroot_empire,"5751458151001"
repsites_empire,67,81,webroot_empire,"5751458152001"
repsites_empire,68,81,webroot_empire,"5751448288001"
repsites_empire,69,81,webroot_empire,"5751456423001"
repsites_empire,70,81,webroot_empire,"5759927654001"
repsites_empire,71,81,webroot_empire,"5759935487001"
repsites_empire,72,81,webroot_empire,"5759935490001"
repsites_empire,73,81,webroot_empire,"5809980312001"
repsites_empire,74,81,webroot_empire,"5809974788001"
repsites_empire,75,81,webroot_empire,"5799932744001"
repsites_empire,76,81,webroot_empire,"5970146233001"
repsites_empire,77,81,webroot_empire,"6069119983001"
repsites_empire,78,81,webroot_empire,"6103829182001"
repsites_empire,79,81,webroot_empire,"6137074239001"
repsites_empire,81,81,webroot_empire,"6264313864001"
repsites_empire,82,81,webroot_empire,"6270818119001"
repsites_engage,56,0,webroot_common,"2260747885001"
repsites_engage,57,0,webroot_common,"2257907812001"
repsites_engage,58,0,webroot_common,"2243502796001"
repsites_engage,59,0,webroot_common,"2228795631001"
repsites_engage,60,0,webroot_common,"2238354953001"
repsites_engage,61,0,webroot_common,"2243502794001"
repsites_engage,62,0,webroot_common,"2224169856001"
repsites_engage,63,0,webroot_common,"2238366370001"
repsites_engage,64,89,webroot_engage,"5797609418001"
repsites_engage,65,89,webroot_engage,"6090141813001"
repsites_engage,66,89,webroot_engage,"6090136519001"
repsites_engage,67,89,webroot_engage,"6090141120001"
repsites_engage,68,89,webroot_engage,"6137074239001"
repsites_eqology,56,0,webroot_common,"2260747885001"
repsites_eqology,57,0,webroot_common,"2257907812001"
repsites_eqology,58,0,webroot_common,"2243502796001"
repsites_eqology,59,0,webroot_common,"2228795631001"
repsites_eqology,60,0,webroot_common,"2238354953001"
repsites_eqology,61,0,webroot_common,"2243502794001"
repsites_eqology,62,0,webroot_common,"2224169856001"
repsites_eqology,63,0,webroot_common,"2238366370001"
repsites_evolv,56,0,webroot_common,"2260747885001"
repsites_evolv,57,0,webroot_common,"2257907812001"
repsites_evolv,58,0,webroot_common,"2243502796001"
repsites_evolv,59,0,webroot_common,"2228795631001"
repsites_evolv,60,0,webroot_common,"2238354953001"
repsites_evolv,61,0,webroot_common,"2243502794001"
repsites_evolv,62,0,webroot_common,"2224169856001"
repsites_evolv,63,0,webroot_common,"2238366370001"
repsites_evolv,64,126,webroot_evolv,"6118271292001"
repsites_galexxy,56,0,webroot_common,"2260747885001"
repsites_galexxy,57,0,webroot_common,"2257907812001"
repsites_galexxy,58,0,webroot_common,"2243502796001"
repsites_galexxy,59,0,webroot_common,"2228795631001"
repsites_galexxy,60,0,webroot_common,"2238354953001"
repsites_galexxy,61,0,webroot_common,"2243502794001"
repsites_galexxy,62,0,webroot_common,"2224169856001"
repsites_galexxy,63,0,webroot_common,"2238366370001"
repsites_gofinity,56,0,webroot_common,"2260747885001"
repsites_gofinity,57,0,webroot_common,"2257907812001"
repsites_gofinity,58,0,webroot_common,"2243502796001"
repsites_gofinity,59,0,webroot_common,"2228795631001"
repsites_gofinity,60,0,webroot_common,"2238354953001"
repsites_gofinity,61,0,webroot_common,"2243502794001"
repsites_gofinity,62,0,webroot_common,"2224169856001"
repsites_gofinity,63,0,webroot_common,"2238366370001"
repsites_hellobrightools,56,0,webroot_common,"2260747885001"
repsites_hellobrightools,57,0,webroot_common,"2257907812001"
repsites_hellobrightools,58,0,webroot_common,"2243502796001"
repsites_hellobrightools,59,0,webroot_common,"2228795631001"
repsites_hellobrightools,60,0,webroot_common,"2238354953001"
repsites_hellobrightools,61,0,webroot_common,"2243502794001"
repsites_hellobrightools,62,0,webroot_common,"2224169856001"
repsites_hellobrightools,63,0,webroot_common,"2238366370001"
repsites_inkling,56,0,webroot_common,"2260747885001"
repsites_inkling,57,0,webroot_common,"2257907812001"
repsites_inkling,58,0,webroot_common,"2243502796001"
repsites_inkling,59,0,webroot_common,"2228795631001"
repsites_inkling,60,0,webroot_common,"2238354953001"
repsites_inkling,61,0,webroot_common,"2243502794001"
repsites_inkling,62,0,webroot_common,"2224169856001"
